t_k_s,t_kp1_s,phase_kp1,e_h_x_Nms,e_h_y_Nms,e_h_z_Nms,e_h_inf_Nms,nmpc_active
83.240000,83.340000,DS_terminal,5.402439e-05,-8.129632e-04,2.808790e-03,2.808790e-03,1
83.340000,83.440000,DS_terminal,5.329635e-05,-8.059434e-04,2.787207e-03,2.787207e-03,1
83.440000,83.540000,DS_terminal,5.258279e-05,-7.989711e-04,2.765636e-03,2.765636e-03,1
83.540000,83.640000,DS_terminal,5.188334e-05,-7.920758e-04,2.744275e-03,2.744275e-03,1
83.640000,83.740000,DS_terminal,5.119743e-05,-7.852381e-04,2.723123e-03,2.723123e-03,1
83.740000,83.840000,DS_terminal,5.052528e-05,-7.784387e-04,2.702182e-03,2.702182e-03,1
83.840000,83.940000,DS_terminal,4.986598e-05,-7.717258e-04,2.681350e-03,2.681350e-03,1
83.940000,84.040000,DS_terminal,4.921960e-05,-7.650519e-04,2.660628e-03,2.660628e-03,1
84.040000,84.140000,DS_terminal,4.858569e-05,-7.584352e-04,2.640115e-03,2.640115e-03,1
84.140000,84.240000,DS_terminal,4.796400e-05,-7.518863e-04,2.619812e-03,2.619812e-03,1
84.240000,84.340000,DS_terminal,4.735431e-05,-7.453956e-04,2.599517e-03,2.599517e-03,1
84.340000,84.440000,DS_terminal,4.675615e-05,-7.389417e-04,2.579531e-03,2.579531e-03,1
84.440000,84.540000,DS_terminal,4.616937e-05,-7.325667e-04,2.559655e-03,2.559655e-03,1
